ngram;time_slot;df;idft;df_idft
beda orang tua;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
murid makan gizi;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
casenya desa uang;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
uang rb beda;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
desa uang rb;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
it s all;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
mbg it s;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
ulat mbg it;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
all about time;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
cw belatung ulat;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
s all about;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
belatung ulat mbg;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
efisiensi perintah pusat;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
simple kena efisiensi;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
duit jawab simple;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
perintah pusat emang;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
emang mbg wwkwkwk;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
kena efisiensi perintah;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
pusat emang mbg;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
jawab simple kena;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
trauma hari ketemu;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
racun mbg trauma;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
ketemu mbg mbg;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
mbg trauma hari;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
hari ketemu mbg;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
kader aman pangan;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
olah pangan nutrisi;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
nutrisi imbang peran;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
aman pangan implementasi;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
pangan implementasi aman;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
kantin sekolah aman;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
peran kader aman;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
aman pangan program;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
implementasi aman pangan;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
aman pangan kantin;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
imbang peran kader;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
sekolah materi pilih;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
sekolah aman pangan;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
materi pilih olah;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
pangan program makan;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
kader sekolah materi;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
pangan kantin sekolah;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
pilih olah pangan;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
pangan nutrisi imbang;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
bahan kering lai;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
mbg orang duit;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
kelola mbg orang;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
belanja butuh spt;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
lai pabrikan langsung;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
kering lai pabrikan;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
tuntut ekonom program;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
spt minyak bahan;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
butuh spt minyak;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
budiman sudjatmiko tuntut;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
sudjatmiko tuntut ekonom;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
prosentasenya budiman sudjatmiko;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
tani prosentasenya budiman;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
orang duit belanja;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
pabrikan langsung tani;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
minyak bahan kering;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
ekonom program prabowo;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
duit belanja butuh;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
langsung tani prosentasenya;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
anggar mbg tuh;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
mbg tuh wok;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
dapet jatah mbg;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
kek dapet jatah;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
komuk kek dapet;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
mbg lemes beut;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
jatah mbg lemes;2025-11-09 12:00;1;2.803360380906535;2.803360380906535
racun generasi bangsa;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
pakai data coba;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
orang pintar pakai;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
coba program tingkat;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
tingkat kesejateraan rakyat;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
data coba program;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
kesejateraan rakyat mbg;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
rakyat mbg racun;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
mbg racun generasi;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
pintar pakai data;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
ngomong orang pintar;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
program tingkat kesejateraan;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
babinsa koramil gantarang;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
smpn bulukumba bulukumba;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
alam laksana damping;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
syamsul alam laksana;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
lurah matekko koptu;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
matekko damping program;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
program makan gizi;2025-11-09 06:00;1;0.3610133455373305;0.3610133455373305
koptu syamsul alam;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
makan gizi gratis;2025-11-09 06:00;1;0.06252035698133393;0.06252035698133393
damping program makan;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
gratis sltp negeri;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
bulukumba bulukumba babinsa;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
bhabinkamtibmas matekko damping;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
gratis smpn bulukumba;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
matekko koptu syamsul;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
koramil gantarang lurah;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
gizi gratis smpn;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
gizi gratis sltp;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
bulukumba babinsa koramil;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
gantarang lurah matekko;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
babinsa bhabinkamtibmas matekko;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
laksana damping program;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
negeri bulukumba kamis;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
sltp negeri bulukumba;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
kasi jg allahuakbar;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
ga butuh mbg;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
allahuakbar bikin esmosi;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
nyetop program gk;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
program gk kaji;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
byk sampah mbg;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
swasta ga butuh;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
butuh mbg kasi;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
mbg racun swasta;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
gk nyetop program;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
kaji byk sampah;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
sampah mbg racun;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
jg allahuakbar bikin;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
racun swasta ga;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
gk kaji byk;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
mbg kasi jg;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
bagi mbg gk;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
mbg gk nyetop;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
tkit bagi mbg;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
menu mbg memo;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
siswa nongsa request;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
nongsa request menu;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
request menu mbg;2025-11-09 06:00;1;2.803360380906535;2.803360380906535
gizi gratis investasi;2025-11-09 07:00;1;2.3978952727983707;2.3978952727983707
gratis investasi baik;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
makan gizi gratis;2025-11-09 07:00;9;0.06252035698133393;0.5626832128320054
indonesia maju cemerlang;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
baik indonesia maju;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
investasi baik indonesia;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
generasi emas indonesia;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
cepat bangun generasi;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
gratis langkah cepat;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
gizi gratis langkah;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
emas indonesia cemerlang;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
bangun generasi emas;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
langkah cepat bangun;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
gizi gratis cemerlang;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
merdeka gizi makan;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
gizi makan gizi;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
dukung program makan;2025-11-09 07:00;4;1.8870696490323797;7.548278596129519
program makan gizi;2025-11-09 07:00;4;0.3610133455373305;1.444053382149322
gratis tunjang prestasi;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
kalo kaya jabat;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
pensiun sesuai kerja;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
prestasi pensiun sesuai;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
tunjang prestasi pensiun;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
kerja kalo kaya;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
kaya jabat usaha;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
gaji umr makan;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
sesuai kerja kalo;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
umr makan gizi;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
gizi gratis tunjang;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
makan gizi enak;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
nama mbg makan;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
jatuh mahal porsi;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
mbg makan gizi;2025-11-09 07:00;1;1.0986122886681098;1.0986122886681098
makan enak gratis;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
enak gratis jatuh;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
gizi enak gratis;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
gratis jatuh mahal;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
meg makan enak;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
gizi gratis meg;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
enak gratis makan;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
gratis meg makan;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
gratis makan gizi;2025-11-09 07:00;1;2.803360380906535;2.803360380906535
tahan pangan tunjuk;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
tunjuk bantu wujud;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
dukung tahan pangan;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
wujud bijak swasembada;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
program strategis dukung;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
polri luncur program;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
pangan tunjuk bantu;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
swasembada pangan inisiatif;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
makan gizi gratis;2025-11-09 08:00;2;0.06252035698133393;0.12504071396266786
inisiatif makan gizi;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
luncur program program;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
gizi gratis indonesia;2025-11-09 08:00;1;2.3978952727983707;2.3978952727983707
bijak swasembada pangan;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
strategis dukung tahan;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
pangan inisiatif makan;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
bantu wujud bijak;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
program program strategis;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
gibran tinjau program;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
program makan gizi;2025-11-09 08:00;1;0.3610133455373305;0.3610133455373305
tinjau program makan;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
gizi gratis batam;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
rantau daerah wapres;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
daerah wapres gibran;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
wapres gibran tinjau;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
anak orang mati;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
siswa racun puluh;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
to nunggu siswa;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
mbg nov september;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
link berita racun;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
berita racun mbg;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
capture n link;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
puluh lokasi pesta;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
i anak orang;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
siswa i anak;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
n link berita;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
pesta menang to;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
racun mbg nov;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
racun puluh lokasi;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
menang to nunggu;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
lokasi pesta menang;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
nov september siswa;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
september siswa racun;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
nunggu siswa i;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
njir benerin kualitas;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
tender mbg njir;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
benerin kualitas janji;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
kualitas janji gin;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
gin gak ngasih;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
gak ngasih tender;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
mbg njir benerin;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
janji gin gak;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
maksa tender mbg;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
ngasih tender orang;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
tender orang gak;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
orang gak kompeten;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
chief w dapet;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
mbg ga layak;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
w dapet mbg;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
anak chief w;2025-11-09 08:00;2;2.803360380906535;5.60672076181307
kasi anak chief;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
dapet mbg ga;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
ajar ckg mudah;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
semangat ajar ckg;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
akses sehat sorong;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
mudah akses sehat;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
mbg tingkat semangat;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
ckg mudah akses;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
tingkat semangat ajar;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
tomat ceri kelengkeng;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
bagus lengkap mbg;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
anjir telor rebus;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
hambar tomat ceri;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
chief w anjir;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
w anjir telor;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
makan warteg k;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
ungkep hambar tomat;2025-11-09 08:00;1;2.803360380906535;2.803360380906535
