created_at,full_text,tweet_url,media,relevan,link,case_folding,noise_removed,non_alpha_removed,stopword_removed,clean_text
23/09/2025 17:51,Udah ada media yang bikin timeline kasus keracunan kah? Frekuensinya seberapa sering? Kayaknya tiap hari lewat aja kasus keracunan MBG.,https://x.com/undefined/status/1970546681067540544,individual,relevan,https://x.com/undefined/status/1970546681067540544,udah ada media yang bikin timeline kasus keracunan kah? frekuensinya seberapa sering? kayaknya tiap hari lewat aja kasus keracunan mbg.,udah ada media yang bikin timeline kasus keracunan kah? frekuensinya seberapa sering? kayaknya tiap hari lewat aja kasus keracunan mbg.,udah ada media yang bikin timeline kasus keracunan kah frekuensinya seberapa sering kayaknya tiap hari lewat aja kasus keracunan mbg,udah media bikin timeline keracunan frekuensinya kayaknya keracunan mbg,udah media bikin timeline racun frekuensi kayak racun mbg
23/09/2025 16:20,Ini gegara dapur mbg kelakuannya ajaib dalam tanda kutip pas aku search dapur ajaib hasilnya kecampur sama berita mbg. Sebal ,https://x.com/undefined/status/1970523744650305756,individual,relevan,https://x.com/undefined/status/1970523744650305756,ini gegara dapur mbg kelakuannya ajaib dalam tanda kutip pas aku search dapur ajaib hasilnya kecampur sama berita mbg. sebal ,ini gegara dapur mbg kelakuannya ajaib dalam tanda kutip pas aku search dapur ajaib hasilnya kecampur sama berita mbg. sebal ,ini gegara dapur mbg kelakuannya ajaib dalam tanda kutip pas aku search dapur ajaib hasilnya kecampur sama berita mbg sebal,gegara dapur mbg kelakuannya ajaib tanda kutip pas search dapur ajaib hasilnya kecampur berita mbg sebal,gegara dapur mbg laku ajaib tanda kutip pas search dapur ajaib hasil campur berita mbg sebal
23/09/2025 19:55,kata MBG sudah sangat tidak relevan baik dari kata ataupun fakta. suruh bapak ini makan tiap hari baru ngomong,https://x.com/undefined/status/1970577835145474447,individual,relevan,https://x.com/undefined/status/1970577835145474447,kata mbg sudah sangat tidak relevan baik dari kata ataupun fakta. suruh bapak ini makan tiap hari baru ngomong,kata mbg sudah sangat tidak relevan baik dari kata ataupun fakta. suruh bapak ini makan tiap hari baru ngomong,kata mbg sudah sangat tidak relevan baik dari kata ataupun fakta suruh bapak ini makan tiap hari baru ngomong,mbg relevan fakta suruh makan ngomong,mbg relevan fakta suruh makan ngomong
23/09/2025 21:43,Video JPPI Minta Prabowo Hentikan Program MBG Buntut Ramai Kasus Keracunan https://t.co/MObRkW8g3m,https://x.com/undefined/status/1970604912397734378,media,relevan,https://x.com/undefined/status/1970604912397734378,video jppi minta prabowo hentikan program mbg buntut ramai kasus keracunan https://t.co/mobrkw8g3m,video jppi minta prabowo hentikan program mbg buntut ramai kasus keracunan ,video jppi minta prabowo hentikan program mbg buntut ramai kasus keracunan,video jppi prabowo hentikan program mbg buntut ramai keracunan,video jppi prabowo henti program mbg buntut ramai racun
23/09/2025 23:12,MBG gini juga udah cukup banget loh tinggal tambah susu dan buah,https://x.com/undefined/status/1970627476104917336,individual,not relevan,https://x.com/undefined/status/1970627476104917336,mbg gini juga udah cukup banget loh tinggal tambah susu dan buah,mbg gini juga udah cukup banget loh tinggal tambah susu dan buah,mbg gini juga udah cukup banget loh tinggal tambah susu dan buah,mbg gini udah banget loh tinggal susu buah,mbg gin udah banget loh tinggal susu buah
23/09/2025 23:33,@JohnAlbertJA @msaid_didu @prabowo Ya kritik soal minim kajian dampak negatif MBG wajar sumber seperti Indef (2025) fokus positif (multiplier 1.9 +Rp14 61T PDB) tapi laporan media (Detik Kumparan Jan 2025) catat omzet UMKM turun 40-50% tanpa studi mendalam. Di Brasil (PNAE sejak 1954) &amp; India (Mid-Day Meal) ,https://x.com/undefined/status/1970632551351152690,media,relevan,https://x.com/undefined/status/1970632551351152690,@johnalbertja @msaid_didu @prabowo ya kritik soal minim kajian dampak negatif mbg wajar sumber seperti indef (2025) fokus positif (multiplier 1.9 +rp14 61t pdb) tapi laporan media (detik kumparan jan 2025) catat omzet umkm turun 40-50% tanpa studi mendalam. di brasil (pnae sejak 1954) &amp; india (mid-day meal) ,   ya kritik soal minim kajian dampak negatif mbg wajar sumber seperti indef (2025) fokus positif (multiplier 1.9 +rp14 61t pdb) tapi laporan media (detik kumparan jan 2025) catat omzet umkm turun 40-50% tanpa studi mendalam. di brasil (pnae sejak 1954) &amp; india (mid-day meal) ,ya kritik soal minim kajian dampak negatif mbg wajar sumber seperti indef fokus positif multiplier rp t pdb tapi laporan media detik kumparan jan catat omzet umkm turun tanpa studi mendalam di brasil pnae sejak amp india mid day meal,kritik minim kajian dampak negatif mbg wajar sumber indef fokus positif multiplier rp t pdb laporan media detik kumparan jan catat omzet umkm turun studi mendalam brasil pnae amp india mid day meal,kritik minim kaji dampak negatif mbg wajar sumber indef fokus positif multiplier rp t pdb lapor media detik kumpar jan catat omzet umkm turun studi dalam brasil pnae amp india mid day meal
23/09/2025 22:25,Porsi makan bergizi gratis tiap daerah unik anak-anak tetap tumbuh sehat dan pintar https://t.co/X0fYZCBFau,https://x.com/undefined/status/1970615458677301333,suspend,relevan,https://x.com/undefined/status/1970615458677301333,porsi makan bergizi gratis tiap daerah unik anak-anak tetap tumbuh sehat dan pintar https://t.co/x0fyzcbfau,porsi makan bergizi gratis tiap daerah unik anak-anak tetap tumbuh sehat dan pintar ,porsi makan bergizi gratis tiap daerah unik anak anak tetap tumbuh sehat dan pintar,porsi makan bergizi gratis daerah unik anak anak tumbuh sehat pintar,porsi makan gizi gratis daerah unik anak anak tumbuh sehat pintar
23/09/2025 22:23,Menu makan bergizi gratis bikin anak-anak dekat dengan budaya daerah sambil sehat https://t.co/9509Zi4qnM,https://x.com/undefined/status/1970615146801439060,suspend,relevan,https://x.com/undefined/status/1970615146801439060,menu makan bergizi gratis bikin anak-anak dekat dengan budaya daerah sambil sehat https://t.co/9509zi4qnm,menu makan bergizi gratis bikin anak-anak dekat dengan budaya daerah sambil sehat ,menu makan bergizi gratis bikin anak anak dekat dengan budaya daerah sambil sehat,menu makan bergizi gratis bikin anak anak budaya daerah sehat,menu makan gizi gratis bikin anak anak budaya daerah sehat
23/09/2025 21:41,ya Allah bangun tdr buka tiktok ada konten ttg keracunan MBG trs masi ada aja yg blg itu sabotase jangan salahin presiden KOCYAKKK,https://x.com/undefined/status/1970604342232350929,individual,relevan,https://x.com/undefined/status/1970604342232350929,ya allah bangun tdr buka tiktok ada konten ttg keracunan mbg trs masi ada aja yg blg itu sabotase jangan salahin presiden kocyakkk,ya allah bangun tdr buka tiktok ada konten ttg keracunan mbg trs masi ada aja yg blg itu sabotase jangan salahin presiden kocyakkk,ya allah bangun tdr buka tiktok ada konten ttg keracunan mbg trs masi ada aja yg blg itu sabotase jangan salahin presiden kocyakkk,allah bangun tdr buka tiktok konten ttg keracunan mbg trs masi blg sabotase salahin presiden kocyakkk,allah bangun tdr buka tiktok konten ttg racun mbg trs mas blg sabotase salahin presiden kocyakkk
23/09/2025 23:06,Banggar DPR RI Usulkan Tiga Skema Alternatif Program MBG https://t.co/E5CjgrjstS #pdiperjuangan,https://x.com/undefined/status/1970625774270214320,media,relevan,https://x.com/undefined/status/1970625774270214320,banggar dpr ri usulkan tiga skema alternatif program mbg https://t.co/e5cjgrjsts #pdiperjuangan,banggar dpr ri usulkan tiga skema alternatif program mbg  ,banggar dpr ri usulkan tiga skema alternatif program mbg,banggar dpr ri usulkan skema alternatif program mbg,banggar dpr ri usul skema alternatif program mbg
23/09/2025 22:27,Dari lontong sayur sampe ikan bakar makan bergizi gratis bikin anak-anak kuat dan bahagia https://t.co/GIQV98sVCx,https://x.com/undefined/status/1970616030721646901,suspend,relevan,https://x.com/undefined/status/1970616030721646901,dari lontong sayur sampe ikan bakar makan bergizi gratis bikin anak-anak kuat dan bahagia https://t.co/giqv98svcx,dari lontong sayur sampe ikan bakar makan bergizi gratis bikin anak-anak kuat dan bahagia ,dari lontong sayur sampe ikan bakar makan bergizi gratis bikin anak anak kuat dan bahagia,lontong sayur sampe ikan bakar makan bergizi gratis bikin anak anak kuat bahagia,lontong sayur sampe ikan bakar makan gizi gratis bikin anak anak kuat bahagia
23/09/2025 23:57,@kompascom Lah masalah lagi kan setelah diubah sebutannya menjadi Makan Bergizi Gratis. Udah benar aja Makan Siang Gratis seperti yg dikampanyekan kan ngga terbebani jika (memang) tidak bergizi. Makanya segala sesuatu itu harus direncanakan dengan benar.,https://x.com/undefined/status/1970638732517843236,individual,not relevan,https://x.com/undefined/status/1970638732517843236,@kompascom lah masalah lagi kan setelah diubah sebutannya menjadi makan bergizi gratis. udah benar aja makan siang gratis seperti yg dikampanyekan kan ngga terbebani jika (memang) tidak bergizi. makanya segala sesuatu itu harus direncanakan dengan benar., lah masalah lagi kan setelah diubah sebutannya menjadi makan bergizi gratis. udah benar aja makan siang gratis seperti yg dikampanyekan kan ngga terbebani jika (memang) tidak bergizi. makanya segala sesuatu itu harus direncanakan dengan benar.,lah masalah lagi kan setelah diubah sebutannya menjadi makan bergizi gratis udah benar aja makan siang gratis seperti yg dikampanyekan kan ngga terbebani jika memang tidak bergizi makanya segala sesuatu itu harus direncanakan dengan benar,diubah sebutannya makan bergizi gratis udah makan siang gratis dikampanyekan ngga terbebani bergizi direncanakan,ubah sebut makan gizi gratis udah makan siang gratis kampanye ngga beban gizi rencana
23/09/2025 23:44,Begini aja pak... Bagaimana setiap kali MBG dibagikan di sekolah-sekolah BAPAK bagian pengetes? Jika tidak keracunan anak-anak sekolah akan makan. Jika keracunan semoga ditempatkan di sisi Nya. https://t.co/xh7DN3Py2v,https://x.com/undefined/status/1970635446813336063,suspend,relevan,https://x.com/undefined/status/1970635446813336063,begini aja pak... bagaimana setiap kali mbg dibagikan di sekolah-sekolah bapak bagian pengetes? jika tidak keracunan anak-anak sekolah akan makan. jika keracunan semoga ditempatkan di sisi nya. https://t.co/xh7dn3py2v,begini aja pak... bagaimana setiap kali mbg dibagikan di sekolah-sekolah bapak bagian pengetes? jika tidak keracunan anak-anak sekolah akan makan. jika keracunan semoga ditempatkan di sisi nya. ,begini aja pak bagaimana setiap kali mbg dibagikan di sekolah sekolah bapak bagian pengetes jika tidak keracunan anak anak sekolah akan makan jika keracunan semoga ditempatkan di sisi nya,kali mbg dibagikan sekolah sekolah pengetes keracunan anak anak sekolah makan keracunan semoga ditempatkan sisi,kali mbg bagi sekolah sekolah ketes racun anak anak sekolah makan racun moga tempat sisi
23/09/2025 17:56,Program Makan Bergizi Gratis Dihantam Isu Keracunan Ketua Banggar DPR Ajukan Tiga Alternatif https://t.co/2GJver3he3,https://x.com/undefined/status/1970547850770817471,media,relevan,https://x.com/undefined/status/1970547850770817471,program makan bergizi gratis dihantam isu keracunan ketua banggar dpr ajukan tiga alternatif https://t.co/2gjver3he3,program makan bergizi gratis dihantam isu keracunan ketua banggar dpr ajukan tiga alternatif ,program makan bergizi gratis dihantam isu keracunan ketua banggar dpr ajukan tiga alternatif,program makan bergizi gratis dihantam isu keracunan ketua banggar dpr ajukan alternatif,program makan gizi gratis hantam isu racun ketua banggar dpr aju alternatif
23/09/2025 22:26,Anak-anak Indonesia makin semangat sekolah karena menu makan bergizi gratis sesuai daerah https://t.co/KfV29rmDjd,https://x.com/undefined/status/1970615754279260630,suspend,relevan,https://x.com/undefined/status/1970615754279260630,anak-anak indonesia makin semangat sekolah karena menu makan bergizi gratis sesuai daerah https://t.co/kfv29rmdjd,anak-anak indonesia makin semangat sekolah karena menu makan bergizi gratis sesuai daerah ,anak anak indonesia makin semangat sekolah karena menu makan bergizi gratis sesuai daerah,anak anak indonesia semangat sekolah menu makan bergizi gratis sesuai daerah,anak anak indonesia semangat sekolah menu makan gizi gratis sesuai daerah
23/09/2025 22:26,Menu makan bergizi gratis bikin anak-anak semangat sekolah dan tumbuh pintar https://t.co/lTVLXTS9pl,https://x.com/undefined/status/1970615863528300980,suspend,relevan,https://x.com/undefined/status/1970615863528300980,menu makan bergizi gratis bikin anak-anak semangat sekolah dan tumbuh pintar https://t.co/ltvlxts9pl,menu makan bergizi gratis bikin anak-anak semangat sekolah dan tumbuh pintar ,menu makan bergizi gratis bikin anak anak semangat sekolah dan tumbuh pintar,menu makan bergizi gratis bikin anak anak semangat sekolah tumbuh pintar,menu makan gizi gratis bikin anak anak semangat sekolah tumbuh pintar
23/09/2025 22:25,Menu khas tiap daerah bikin makan bergizi gratis makin seru dan menyehatkan https://t.co/4I3IMhubJ7,https://x.com/undefined/status/1970615524469154115,suspend,relevan,https://x.com/undefined/status/1970615524469154115,menu khas tiap daerah bikin makan bergizi gratis makin seru dan menyehatkan https://t.co/4i3imhubj7,menu khas tiap daerah bikin makan bergizi gratis makin seru dan menyehatkan ,menu khas tiap daerah bikin makan bergizi gratis makin seru dan menyehatkan,menu khas daerah bikin makan bergizi gratis seru menyehatkan,menu khas daerah bikin makan gizi gratis seru sehat
23/09/2025 22:25,Dari timur sampai barat makan bergizi gratis hadir dengan menu khas daerah https://t.co/moFumUZ9rP,https://x.com/undefined/status/1970615572506517992,suspend,relevan,https://x.com/undefined/status/1970615572506517992,dari timur sampai barat makan bergizi gratis hadir dengan menu khas daerah https://t.co/mofumuz9rp,dari timur sampai barat makan bergizi gratis hadir dengan menu khas daerah ,dari timur sampai barat makan bergizi gratis hadir dengan menu khas daerah,timur barat makan bergizi gratis hadir menu khas daerah,timur barat makan gizi gratis hadir menu khas daerah
23/09/2025 23:47,Rada aneh dah yang keracunan MBG kalo udh gede. Gabisa bedain kah makanan layak makan/enggak nya?,https://x.com/undefined/status/1970636257178034437,individual,relevan,https://x.com/undefined/status/1970636257178034437,rada aneh dah yang keracunan mbg kalo udh gede. gabisa bedain kah makanan layak makan/enggak nya?,rada aneh dah yang keracunan mbg kalo udh gede. gabisa bedain kah makanan layak makan/enggak nya?,rada aneh dah yang keracunan mbg kalo udh gede gabisa bedain kah makanan layak makan enggak nya,rada aneh dah keracunan mbg kalo udh gede gabisa bedain makanan layak makan,rada aneh dah racun mbg kalo udh gede gabisa bedain makan layak makan
23/09/2025 22:27,Anak-anak Indonesia makin semangat sekolah karena makan bergizi gratis hadir di setiap daerah ️ https://t.co/AFChUgWV28,https://x.com/undefined/status/1970615999297966446,suspend,relevan,https://x.com/undefined/status/1970615999297966446,anak-anak indonesia makin semangat sekolah karena makan bergizi gratis hadir di setiap daerah ️ https://t.co/afchugwv28,anak-anak indonesia makin semangat sekolah karena makan bergizi gratis hadir di setiap daerah ️ ,anak anak indonesia makin semangat sekolah karena makan bergizi gratis hadir di setiap daerah,anak anak indonesia semangat sekolah makan bergizi gratis hadir daerah,anak anak indonesia semangat sekolah makan gizi gratis hadir daerah
23/09/2025 22:24,Menu makan bergizi gratis tiap daerah beda tapi semangat sehatnya tetap sama https://t.co/kzuNSclhzc,https://x.com/undefined/status/1970615278041284721,suspend,relevan,https://x.com/undefined/status/1970615278041284721,menu makan bergizi gratis tiap daerah beda tapi semangat sehatnya tetap sama https://t.co/kzunsclhzc,menu makan bergizi gratis tiap daerah beda tapi semangat sehatnya tetap sama ,menu makan bergizi gratis tiap daerah beda tapi semangat sehatnya tetap sama,menu makan bergizi gratis daerah beda semangat sehatnya,menu makan gizi gratis daerah beda semangat sehat
23/09/2025 23:10,@anakmamake02 Seniornya bangsat mabanya tolol ya terjadilah kegiatan bejad ini. Sama kayak peristiwa keracunan MBG ortu guru siswa semua tolol makanya keracunan.,https://x.com/undefined/status/1970626941951844467,individual,relevan,https://x.com/undefined/status/1970626941951844467,@anakmamake02 seniornya bangsat mabanya tolol ya terjadilah kegiatan bejad ini. sama kayak peristiwa keracunan mbg ortu guru siswa semua tolol makanya keracunan., seniornya bangsat mabanya tolol ya terjadilah kegiatan bejad ini. sama kayak peristiwa keracunan mbg ortu guru siswa semua tolol makanya keracunan.,seniornya bangsat mabanya tolol ya terjadilah kegiatan bejad ini sama kayak peristiwa keracunan mbg ortu guru siswa semua tolol makanya keracunan,seniornya bangsat mabanya tolol kegiatan bejad kayak peristiwa keracunan mbg ortu guru siswa tolol keracunan,senior bangsat mabanya tolol giat bejad kayak peristiwa racun mbg ortu guru siswa tolol racun
23/09/2025 22:24,Dari gudeg Jogja sampe ikan bakar Manado makan bergizi gratis bikin anak-anak kuat dan bahagia https://t.co/tF35bNoW19,https://x.com/undefined/status/1970615321808842887,suspend,relevan,https://x.com/undefined/status/1970615321808842887,dari gudeg jogja sampe ikan bakar manado makan bergizi gratis bikin anak-anak kuat dan bahagia https://t.co/tf35bnow19,dari gudeg jogja sampe ikan bakar manado makan bergizi gratis bikin anak-anak kuat dan bahagia ,dari gudeg jogja sampe ikan bakar manado makan bergizi gratis bikin anak anak kuat dan bahagia,gudeg jogja sampe ikan bakar manado makan bergizi gratis bikin anak anak kuat bahagia,gudeg jogja sampe ikan bakar manado makan gizi gratis bikin anak anak kuat bahagia
23/09/2025 22:27,Dari sayur asem sampe papeda makan bergizi gratis bikin anak-anak sehat dan ceria https://t.co/oAWRNUBCRz,https://x.com/undefined/status/1970615937662624052,suspend,relevan,https://x.com/undefined/status/1970615937662624052,dari sayur asem sampe papeda makan bergizi gratis bikin anak-anak sehat dan ceria https://t.co/oawrnubcrz,dari sayur asem sampe papeda makan bergizi gratis bikin anak-anak sehat dan ceria ,dari sayur asem sampe papeda makan bergizi gratis bikin anak anak sehat dan ceria,sayur asem sampe papeda makan bergizi gratis bikin anak anak sehat ceria,sayur asem sampe papeda makan gizi gratis bikin anak anak sehat ceria
23/09/2025 22:24,Makan bergizi gratis hadir di seluruh Indonesia dari Sabang sampai Merauke https://t.co/k5GBsAIrE2,https://x.com/undefined/status/1970615186316005434,suspend,relevan,https://x.com/undefined/status/1970615186316005434,makan bergizi gratis hadir di seluruh indonesia dari sabang sampai merauke https://t.co/k5gbsaire2,makan bergizi gratis hadir di seluruh indonesia dari sabang sampai merauke ,makan bergizi gratis hadir di seluruh indonesia dari sabang sampai merauke,makan bergizi gratis hadir indonesia sabang merauke,makan gizi gratis hadir indonesia sabang merauke
23/09/2025 22:40,Sampe pagi ini di wilayah Bandung di gor Cipongkor ratusan anak terus masuk untuk dapet penyelamatan pertama krn keracunan mbg. Bayangin dr siang ampe dini hari tadi anak bukannya istirahat malah keracunan bangsat emang program lo. Bangsat voters 02 anjing semua lo ,https://x.com/undefined/status/1970619421061513339,individual,relevan,https://x.com/undefined/status/1970619421061513339,sampe pagi ini di wilayah bandung di gor cipongkor ratusan anak terus masuk untuk dapet penyelamatan pertama krn keracunan mbg. bayangin dr siang ampe dini hari tadi anak bukannya istirahat malah keracunan bangsat emang program lo. bangsat voters 02 anjing semua lo ,sampe pagi ini di wilayah bandung di gor cipongkor ratusan anak terus masuk untuk dapet penyelamatan pertama krn keracunan mbg. bayangin dr siang ampe dini hari tadi anak bukannya istirahat malah keracunan bangsat emang program lo. bangsat voters 02 anjing semua lo ,sampe pagi ini di wilayah bandung di gor cipongkor ratusan anak terus masuk untuk dapet penyelamatan pertama krn keracunan mbg bayangin dr siang ampe dini hari tadi anak bukannya istirahat malah keracunan bangsat emang program lo bangsat voters anjing semua lo,sampe pagi wilayah bandung gor cipongkor ratusan anak masuk dapet penyelamatan krn keracunan mbg bayangin dr siang ampe anak istirahat keracunan bangsat emang program lo bangsat voters anjing lo,sampe pagi wilayah bandung gor cipongkor ratus anak masuk dapet selamat krn racun mbg bayangin dr siang ampe anak istirahat racun bangsat emang program lo bangsat voters anjing lo
23/09/2025 22:24,Dari soto Betawi sampai papeda makan bergizi gratis bikin anak-anak kuat dan bahagia https://t.co/b1T8EN4a0X,https://x.com/undefined/status/1970615208159912261,suspend,relevan,https://x.com/undefined/status/1970615208159912261,dari soto betawi sampai papeda makan bergizi gratis bikin anak-anak kuat dan bahagia https://t.co/b1t8en4a0x,dari soto betawi sampai papeda makan bergizi gratis bikin anak-anak kuat dan bahagia ,dari soto betawi sampai papeda makan bergizi gratis bikin anak anak kuat dan bahagia,soto betawi papeda makan bergizi gratis bikin anak anak kuat bahagia,soto betawi papeda makan gizi gratis bikin anak anak kuat bahagia
23/09/2025 23:16,MBG bukannya dikritisi malah katanya ada sabotase wong edan!,https://x.com/undefined/status/1970628457970479489,individual,relevan,https://x.com/undefined/status/1970628457970479489,mbg bukannya dikritisi malah katanya ada sabotase wong edan!,mbg bukannya dikritisi malah katanya ada sabotase wong edan!,mbg bukannya dikritisi malah katanya ada sabotase wong edan,mbg dikritisi sabotase edan,mbg kritisi sabotase edan
23/09/2025 23:13,Sekarang anakku mencret biasanya cuma screening kamu jajan apa? sekarang ketambahan MBG gimana kemarin? ,https://x.com/undefined/status/1970627550042034603,individual,not relevan,https://x.com/undefined/status/1970627550042034603,sekarang anakku mencret biasanya cuma screening kamu jajan apa? sekarang ketambahan mbg gimana kemarin? ,sekarang anakku mencret biasanya cuma screening kamu jajan apa? sekarang ketambahan mbg gimana kemarin? ,sekarang anakku mencret biasanya cuma screening kamu jajan apa sekarang ketambahan mbg gimana kemarin,anakku mencret screening jajan ketambahan mbg gimana kemarin,anak mencret screening jajan tambah mbg gimana kemarin
23/09/2025 19:59,MBG = Mundur Bran Gibran,https://x.com/undefined/status/1970578678154203246,individual,not relevan,https://x.com/undefined/status/1970578678154203246,mbg = mundur bran gibran,mbg = mundur bran gibran,mbg mundur bran gibran,mbg mundur bran gibran,mbg mundur bran gibran
23/09/2025 23:15,MBG ini spt preman..yaaa https://t.co/ErhJmSgLbw,https://x.com/undefined/status/1970628130646958469,individual,not relevan,https://x.com/undefined/status/1970628130646958469,mbg ini spt preman..yaaa https://t.co/erhjmsglbw,mbg ini spt preman..yaaa ,mbg ini spt preman yaaa,mbg spt preman yaaa,mbg spt preman yaaa
23/09/2025 22:54,MBG: mandi bola gratis,https://x.com/undefined/status/1970622731193589949,individual,not relevan,https://x.com/undefined/status/1970622731193589949,mbg: mandi bola gratis,mbg: mandi bola gratis,mbg mandi bola gratis,mbg mandi bola gratis,mbg mandi bola gratis
23/09/2025 22:56,ngurus keamanan &amp; standarisasi kebersihan MBG yang dalam negeri aja kaga becus pake gaya gayaan guarantee security of Israel (negara yang dalam 72 jam bisa nyerang 6 negara). konyol kocak.,https://x.com/undefined/status/1970623246341926960,individual,relevan,https://x.com/undefined/status/1970623246341926960,ngurus keamanan &amp; standarisasi kebersihan mbg yang dalam negeri aja kaga becus pake gaya gayaan guarantee security of israel (negara yang dalam 72 jam bisa nyerang 6 negara). konyol kocak.,ngurus keamanan &amp; standarisasi kebersihan mbg yang dalam negeri aja kaga becus pake gaya gayaan guarantee security of israel (negara yang dalam 72 jam bisa nyerang 6 negara). konyol kocak.,ngurus keamanan amp standarisasi kebersihan mbg yang dalam negeri aja kaga becus pake gaya gayaan guarantee security of israel negara yang dalam jam bisa nyerang negara konyol kocak,ngurus keamanan amp standarisasi kebersihan mbg negeri kaga becus pake gaya gayaan guarantee security of israel negara jam nyerang negara konyol kocak,ngurus aman amp standar bersih mbg negeri kaga becus pake gaya gaya guarantee security of israel negara jam nyerang negara konyol kocak
23/09/2025 20:49,Fulus mengalahkan Haram Bukti Minyak Babi dalam Ompreng Makan Bergizi Gratis https://t.co/ZCj36hpE8d,https://x.com/undefined/status/1970591328963829941,individual,relevan,https://x.com/undefined/status/1970591328963829941,fulus mengalahkan haram bukti minyak babi dalam ompreng makan bergizi gratis https://t.co/zcj36hpe8d,fulus mengalahkan haram bukti minyak babi dalam ompreng makan bergizi gratis ,fulus mengalahkan haram bukti minyak babi dalam ompreng makan bergizi gratis,fulus mengalahkan haram bukti minyak babi ompreng makan bergizi gratis,fulus kalah haram bukti minyak babi ompreng makan gizi gratis
23/09/2025 23:21,Makin hari makin ngeri menu MBG,https://x.com/undefined/status/1970629685907464533,individual,not relevan,https://x.com/undefined/status/1970629685907464533,makin hari makin ngeri menu mbg,makin hari makin ngeri menu mbg,makin hari makin ngeri menu mbg,ngeri menu mbg,ngeri menu mbg
23/09/2025 22:34,Hentikan MBG,https://x.com/undefined/status/1970617704743907341,individual,relevan,https://x.com/undefined/status/1970617704743907341,hentikan mbg,hentikan mbg,hentikan mbg,hentikan mbg,henti mbg
26/09/2025 23:38,Ahli gizi masyarakat Dr. dr. Tan Shot Yen beri kritik tajam untuk program Makan Bergizi Gratis (MBG) khususnya pilihan menu. Dalam rapat bersama Komisi IX DPR RI di Jakarta#B. #Toyota #Kijang #Doyok ia pun tidak pernah menyangka K.J #Edition by #promo #bundling #iphone #lebah4 https://t.co/GyXyX6Mr6u,https://x.com/undefined/status/1971721140566741248,individual,relevan,https://x.com/undefined/status/1971721140566741248,ahli gizi masyarakat dr. dr. tan shot yen beri kritik tajam untuk program makan bergizi gratis (mbg) khususnya pilihan menu. dalam rapat bersama komisi ix dpr ri di jakarta#b. #toyota #kijang #doyok ia pun tidak pernah menyangka k.j #edition by #promo #bundling #iphone #lebah4 https://t.co/gyxyx6mr6u,ahli gizi masyarakat dr. dr. tan shot yen beri kritik tajam untuk program makan bergizi gratis (mbg) khususnya pilihan menu. dalam rapat bersama komisi ix dpr ri di jakarta.    ia pun tidak pernah menyangka k.j  by     ,ahli gizi masyarakat dr dr tan shot yen beri kritik tajam untuk program makan bergizi gratis mbg khususnya pilihan menu dalam rapat bersama komisi ix dpr ri di jakarta ia pun tidak pernah menyangka k j by,ahli gizi masyarakat dr dr tan shot yen kritik tajam program makan bergizi gratis mbg pilihan menu rapat komisi ix dpr ri jakarta menyangka k j by,ahli gizi masyarakat dr dr tan shot yen kritik tajam program makan gizi gratis mbg pilih menu rapat komisi ix dpr ri jakarta sangka k j by
26/09/2025 22:29,Nah kan keceplosan juga. Bisnis dapur MBG nggak cuma oleh anggota DPR/DPRD tapi juga jendral (Polisi/TNI). Emang udah jadi barang bancakan ini program. https://t.co/aCeSE9cYiG,https://x.com/undefined/status/1971703776945099251,individual,relevan,https://x.com/undefined/status/1971703776945099251,nah kan keceplosan juga. bisnis dapur mbg nggak cuma oleh anggota dpr/dprd tapi juga jendral (polisi/tni). emang udah jadi barang bancakan ini program. https://t.co/acese9cyig,nah kan keceplosan juga. bisnis dapur mbg nggak cuma oleh anggota dpr/dprd tapi juga jendral (polisi/tni). emang udah jadi barang bancakan ini program. ,nah kan keceplosan juga bisnis dapur mbg nggak cuma oleh anggota dpr dprd tapi juga jendral polisi tni emang udah jadi barang bancakan ini program,keceplosan bisnis dapur mbg anggota dpr dprd jendral polisi tni emang udah barang bancakan program,ceplos bisnis dapur mbg anggota dpr dprd jendral polisi tni emang udah barang bancak program
26/09/2025 23:18,Gerakan ibu² di Jogja menuntut MBG di hentikan. Ibu² di Jogja ini patut di contoh untuk ibu² di daerah lain Viral kan gaes. https://t.co/M8YjMe47ad,https://x.com/undefined/status/1971715982990496106,individual,relevan,https://x.com/undefined/status/1971715982990496106,gerakan ibu² di jogja menuntut mbg di hentikan. ibu² di jogja ini patut di contoh untuk ibu² di daerah lain viral kan gaes. https://t.co/m8yjme47ad,gerakan ibu² di jogja menuntut mbg di hentikan. ibu² di jogja ini patut di contoh untuk ibu² di daerah lain viral kan gaes. ,gerakan ibu di jogja menuntut mbg di hentikan ibu di jogja ini patut di contoh untuk ibu di daerah lain viral kan gaes,gerakan jogja menuntut mbg hentikan jogja patut contoh daerah viral gaes,gera jogja tuntut mbg henti jogja patut contoh daerah viral gaes
26/09/2025 23:27,@Piyusaja2 @prabowo Keracunan MBG aja kaga ngarti apalagi soal zionisme,https://x.com/undefined/status/1971718189131485538,individual,relevan,https://x.com/undefined/status/1971718189131485538,@piyusaja2 @prabowo keracunan mbg aja kaga ngarti apalagi soal zionisme,  keracunan mbg aja kaga ngarti apalagi soal zionisme,keracunan mbg aja kaga ngarti apalagi soal zionisme,keracunan mbg kaga ngarti zionisme,racun mbg kaga ngarti zionisme
