time_slot;ngram;n;df_idft
2025-11-09;e e;2;0.014388489208633094
2025-11-09;a z;2;0.007194244604316547
2025-11-09;z e;2;0.007194244604316547
2025-11-09;p s;2;0.007194244604316547
2025-11-09;l b;2;0.007194244604316547
2025-11-09;k h;2;0.02158273381294964
2025-11-09;r b;2;0.02877697841726619
2025-11-09;m g;2;0.007194244604316547
2025-11-09;m m;2;0.007194244604316547
2025-11-09;l m;2;0.02158273381294964
2025-11-09;s j;2;0.007194244604316547
2025-11-09;j  ;2;0.014388489208633094
2025-11-09;h n;2;0.007194244604316547
2025-11-09;i w;2;0.007194244604316547
2025-11-09;l t;2;0.014388489208633094
2025-11-09;o i;2;0.007194244604316547
2025-11-09;g t;2;0.02158273381294964
2025-11-09;t k;2;0.014388489208633094
2025-11-09;r h;2;0.007194244604316547
2025-11-09;d w;2;0.007194244604316547
2025-11-09;d n;2;0.007194244604316547
2025-11-09;f l;2;0.007194244604316547
2025-11-09;r m;2;0.014388489208633094
2025-11-09;u e;2;0.02158273381294964
2025-11-09;s r;2;0.007194244604316547
2025-11-09;d b;2;0.007194244604316547
2025-11-09;c t;2;0.007194244604316547
2025-11-09;c h;2;0.02877697841726619
2025-11-09;h l;2;0.02158273381294964
2025-11-09;y s;2;0.007194244604316547
2025-11-09;n p;2;0.007194244604316547
2025-11-09;o e;2;0.007194244604316547
2025-11-09;w k;2;0.014388489208633094
2025-11-09;k w;2;0.014388489208633094
2025-11-09;i i;2;0.014388489208633094
2025-11-09;r p;2;0.014388489208633094
2025-11-09;o f;2;0.007194244604316547
2025-11-09;b s;2;0.02158273381294964
2025-11-09;f r;2;0.014388489208633094
2025-11-09;r c;2;0.007194244604316547
2025-11-09;h o;2;0.02158273381294964
2025-11-09;c p;2;0.007194244604316547
2025-11-09;j g;2;0.02158273381294964
2025-11-09;p n;2;0.007194244604316547
2025-11-09;s l;2;0.007194244604316547
2025-11-09;t p;2;0.014388489208633094
2025-11-09;l l;2;0.050359712230215826
2025-11-09;u c;2;0.007194244604316547
2025-11-09;g f;2;0.007194244604316547
2025-11-09;d m;2;0.014388489208633094
2025-11-09;b b;2;0.007194244604316547
2025-11-09;e v;2;0.007194244604316547
2025-11-09;k l;2;0.014388489208633094
2025-11-09;g w;2;0.02158273381294964
2025-11-09;d h;2;0.007194244604316547
2025-11-09;d k;2;0.007194244604316547
2025-11-09;t d;2;0.007194244604316547
2025-11-09;g b;2;0.007194244604316547
2025-11-09;o u;2;0.02158273381294964
2025-11-09;e u;2;0.02158273381294964
2025-11-09;w e;2;0.007194244604316547
2025-11-09;b y;2;0.02158273381294964
2025-11-09;y k;2;0.007194244604316547
2025-11-09;  y;2;0.014388489208633094
2025-11-09;s b;2;0.007194244604316547
2025-11-09;w h;2;0.007194244604316547
2025-11-09;s h;2;0.007194244604316547
2025-11-09;p j;2;0.007194244604316547
2025-11-09;j h;2;0.007194244604316547
2025-11-09;c w;2;0.007194244604316547
2025-11-09;w w;2;0.007194244604316547
2025-11-09;b c;2;0.007194244604316547
2025-11-09;q u;2;0.007194244604316547
2025-11-09;e q;2;0.007194244604316547
2025-11-09;y i;2;0.007194244604316547
2025-11-09;v o;2;0.007194244604316547
2025-11-09;l g;2;0.007194244604316547
2025-11-09;d l;2;0.007194244604316547
2025-11-09;n n;2;0.007194244604316547
2025-11-09;o c;2;0.007194244604316547
2025-11-09;p h;2;0.007194244604316547
2025-11-09;d j;2;0.007194244604316547
2025-11-09;s c;2;0.007194244604316547
2025-08-09;  g i;3;0.9568345323741008
2025-08-09;h   t;3;0.007194244604316547
2025-08-09;  a m;3;0.15827338129496402
2025-08-09;l   t;3;0.014388489208633094
2025-08-09;i s  ;3;0.9568345323741008
2025-08-09;a t i;3;0.9784172661870504
2025-08-09;k o m;3;0.050359712230215826
2025-08-09;r i n;3;0.15827338129496402
2025-08-09;m b g;3;0.9280575539568345
2025-08-09;n   g;3;0.9640287769784173
2025-08-09;  p a;3;0.26618705035971224
2025-08-09;k a n;3;0.9712230215827338
2025-08-09;h a l;3;0.014388489208633094
2025-08-09;t e g;3;0.007194244604316547
2025-08-09;  t e;3;0.04316546762589928
2025-08-09;t h a;3;0.007194244604316547
2025-08-09;u t u;3;0.014388489208633094
2025-08-09;r o g;3;0.1510791366906475
2025-08-09;o m i;3;0.04316546762589928
2025-08-09;p e r;3;0.20863309352517986
2025-08-09;  t h;3;0.007194244604316547
2025-08-09;r a m;3;0.15827338129496402
2025-08-09;  s e;3;0.26618705035971224
2025-08-09;h   g;3;0.03597122302158273
2025-08-09;m a n;3;0.1510791366906475
2025-08-09;  b u;3;0.31654676258992803
2025-08-09;  k o;3;0.2014388489208633
2025-08-09;m e n;3;0.05755395683453238
2025-08-09;o g r;3;0.1510791366906475
2025-08-09;s   m;3;0.39568345323741005
2025-08-09;y i b;3;0.007194244604316547
2025-08-09;a y y;3;0.007194244604316547
2025-08-09;b g  ;3;0.9136690647482014
2025-08-09;h a t;3;0.04316546762589928
2025-08-09;n   p;3;0.07194244604316546
2025-08-09;m i n;3;0.06474820143884892
2025-08-09;  p e;3;0.2302158273381295
2025-08-09;n   a;3;0.26618705035971224
2025-08-09;t i s;3;0.9712230215827338
2025-08-09;e r i;3;0.18705035971223022
2025-08-09;n t a;3;0.19424460431654678
2025-08-09;s   k;3;0.2302158273381295
2025-08-09;e n  ;3;0.050359712230215826
2025-08-09;a m i;3;0.07913669064748201
2025-08-09;a l  ;3;0.10071942446043165
2025-08-09;r a t;3;0.9712230215827338
2025-08-09;i n  ;3;0.16546762589928057
2025-08-09;a n g;3;0.49640287769784175
2025-08-09;n g a;3;0.04316546762589928
2025-08-09;m a k;3;0.9784172661870504
2025-08-09;p a n;3;0.06474820143884892
2025-08-09;a m a;3;0.1223021582733813
2025-08-09;h   b;3;0.07913669064748201
2025-08-09;l a l;3;0.014388489208633094
2025-08-09;a k a;3;0.9712230215827338
2025-08-09;m   m;3;0.1366906474820144
2025-08-09;y y i;3;0.007194244604316547
2025-08-09;n u h;3;0.08633093525179857
2025-08-09;  g r;3;0.9712230215827338
2025-08-09;g i z;3;0.9568345323741008
2025-08-09;b u t;3;0.014388489208633094
2025-08-09;a n  ;3;0.9784172661870504
2025-08-09;p e n;3;0.1079136690647482
2025-08-09;e h a;3;0.04316546762589928
2025-08-09;t m e;3;0.03597122302158273
2025-08-09;i   g;3;0.9568345323741008
2025-08-09;m i t;3;0.03597122302158273
2025-08-09;  m a;3;0.8848920863309353
2025-08-09;a s  ;3;0.5611510791366906
2025-08-09;g   p;3;0.1223021582733813
2025-08-09;j a m;3;0.06474820143884892
2025-08-09;i   j;3;0.02877697841726619
2025-08-09;g a s;3;0.014388489208633094
2025-08-09;a m  ;3;0.1510791366906475
2025-08-09;  p r;3;0.2302158273381295
2025-08-09;  h a;3;0.5611510791366906
2025-08-09;s e h;3;0.04316546762589928
2025-08-09;a t  ;3;0.5467625899280576
2025-08-09;i t m;3;0.03597122302158273
2025-08-09;t   h;3;0.014388489208633094
2025-08-09;e n u;3;0.08633093525179857
2025-08-09;  j a;3;0.20863309352517986
2025-08-09;i z i;3;0.9568345323741008
2025-08-09;i n t;3;0.14388489208633093
2025-08-09;t u h;3;0.02158273381294964
2025-08-09;h a y;3;0.007194244604316547
2025-08-09;a h  ;3;0.30935251798561153
2025-08-09;p r o;3;0.2589928057553957
2025-08-09;a l a;3;0.07913669064748201
2025-08-09;n   s;3;0.07913669064748201
2025-08-09;g r a;3;0.9712230215827338
2025-08-09;  m b;3;0.6402877697841727
2025-08-09;u h  ;3;0.08633093525179857
2025-08-09;g a n;3;0.04316546762589928
2025-08-09;z i  ;3;0.9568345323741008
2025-08-09;t a h;3;0.1366906474820144
2025-08-09;e g a;3;0.04316546762589928
2025-08-09;e p  ;3;0.014388489208633094
2025-08-09;n   b;3;0.09352517985611511
2025-08-09;b i c;3;0.007194244604316547
2025-08-09;i c e;3;0.007194244604316547
2025-08-09;  b i;3;0.16546762589928057
2025-08-09;g   m;3;0.302158273381295
2025-08-09;p   g;3;0.007194244604316547
2025-08-09;c e p;3;0.007194244604316547
2025-08-09;k   u;3;0.2014388489208633
2025-08-09;k o r;3;0.1223021582733813
2025-08-09;l a  ;3;0.4028776978417266
2025-08-09;u p  ;3;0.15827338129496402
2025-08-09;u k t;3;0.10071942446043165
2025-08-09;o r u;3;0.11510791366906475
2025-08-09;i u s;3;0.04316546762589928
2025-08-09;a t a;3;0.07194244604316546
2025-08-09;r u p;3;0.1510791366906475
2025-08-09;  k e;3;0.5035971223021583
2025-08-09;r   k;3;0.1223021582733813
2025-08-09;n y a;3;0.06474820143884892
2025-08-09;s p a;3;0.4172661870503597
2025-08-09;d i r;3;0.22302158273381295
2025-08-09;t r a;3;0.4460431654676259
2025-08-09;i   n;3;0.014388489208633094
2025-08-09;r i u;3;0.04316546762589928
2025-08-09;n t i;3;0.06474820143884892
2025-08-09;a n s;3;0.4316546762589928
2025-08-09;k e l;3;0.4172661870503597
2025-08-09;n   m;3;0.15827338129496402
2025-08-09;a r a;3;0.4748201438848921
2025-08-09;a n t;3;0.11510791366906475
2025-08-09;i   k;3;0.08633093525179857
2025-08-09;a r k;3;0.2158273381294964
2025-08-09;n s p;3;0.4244604316546763
2025-08-09;  a n;3;0.39568345323741005
2025-08-09;h a d;3;0.2158273381294964
2025-08-09;a d i;3;0.2158273381294964
2025-08-09;p   a;3;0.14388489208633093
2025-08-09;g   b;3;0.16546762589928057
2025-08-09;e l o;3;0.38848920863309355
2025-08-09;r k  ;3;0.2014388489208633
2025-08-09;  u p;3;0.2014388489208633
2025-08-09;a   p;3;0.1510791366906475
2025-08-09;  t r;3;0.4172661870503597
2025-08-09;r a n;3;0.4892086330935252
2025-08-09;u p s;3;0.11510791366906475
2025-08-09;h   s;3;0.04316546762589928
2025-08-09;k t i;3;0.10071942446043165
2025-08-09;p s i;3;0.11510791366906475
2025-08-09;  n y;3;0.05755395683453238
2025-08-09;s e r;3;0.050359712230215826
2025-08-09;m a r;3;0.22302158273381295
2025-08-09;p a r;3;0.4172661870503597
2025-08-09;b u k;3;0.302158273381295
2025-08-09;o l a;3;0.39568345323741005
2025-08-09;t a  ;3;0.07194244604316546
2025-08-09;t i  ;3;0.17266187050359713
2025-08-09;a   t;3;0.17985611510791366
2025-08-09;l o l;3;0.381294964028777
2025-08-09;y a t;3;0.06474820143884892
2025-08-09;u s  ;3;0.08633093525179857
2025-08-09;s   h;3;0.02158273381294964
2025-08-09;i r  ;3;0.2302158273381295
2025-08-09;w a s;3;0.6115107913669064
2025-08-09;g s u;3;0.050359712230215826
2025-08-09;  l a;3;0.09352517985611511
2025-08-09;k p k;3;0.41007194244604317
2025-08-09;  a t;3;0.45323741007194246
2025-08-09;n g  ;3;0.2805755395683453
2025-08-09;n g s;3;0.1366906474820144
2025-08-09;b p k;3;0.38848920863309355
2025-08-09;  c o;3;0.4028776978417266
2025-08-09;s u n;3;0.05755395683453238
2025-08-09;  a w;3;0.5971223021582733
2025-08-09;t   c;3;0.4316546762589928
2025-08-09;s   a;3;0.22302158273381295
2025-08-09;r   m;3;0.1510791366906475
2025-08-09;  b p;3;0.39568345323741005
2025-08-09;o s e;3;0.11510791366906475
2025-08-09;s e s;3;0.22302158273381295
2025-08-09;o s t;3;0.4028776978417266
2025-08-09;s   l;3;0.06474820143884892
2025-08-09;k p  ;3;0.381294964028777
2025-08-09;s t  ;3;0.381294964028777
2025-08-09;r o s;3;0.11510791366906475
2025-08-09;a w a;3;0.6546762589928058
2025-08-09;c o s;3;0.4028776978417266
2025-08-09;l a n;3;0.09352517985611511
2025-08-09;p k p;3;0.38848920863309355
2025-08-09;e s  ;3;0.11510791366906475
2025-08-09;  k p;3;0.4748201438848921
2025-08-09;u n g;3;0.1223021582733813
2025-08-09;p   k;3;0.39568345323741005
2025-08-09;t   t;3;0.02877697841726619
2025-08-09;s a r;3;0.19424460431654678
2025-08-09;  w a;3;0.007194244604316547
2025-08-09;r   a;3;0.1510791366906475
2025-08-09;b i a;3;0.11510791366906475
2025-08-09;i a r;3;0.09352517985611511
2025-08-09;n a  ;3;0.23741007194244604
2025-08-09;n   h;3;0.16546762589928057
2025-08-09;a   m;3;0.20863309352517986
2025-08-09;b   h;3;0.007194244604316547
2025-08-09;i b  ;3;0.007194244604316547
2025-08-09;a s a;3;0.2158273381294964
2025-08-09;h a r;3;0.4028776978417266
2025-08-09;r g a;3;0.41007194244604317
2025-08-09;h u k;3;0.007194244604316547
2025-08-09;  d a;3;0.2589928057553957
2025-08-09;a r g;3;0.41007194244604317
2025-08-09;u m  ;3;0.007194244604316547
2025-08-09;s   d;3;0.050359712230215826
2025-08-09;a r  ;3;0.4676258992805755
2025-08-09;g a  ;3;0.4892086330935252
2025-08-09;a n a;3;0.3381294964028777
2025-08-09;j i b;3;0.007194244604316547
2025-08-09;p a s;3;0.17266187050359713
2025-08-09;  h u;3;0.014388489208633094
2025-08-09;g   w;3;0.007194244604316547
2025-08-09;a j i;3;0.007194244604316547
2025-08-09;k u m;3;0.007194244604316547
2025-08-09;u k u;3;0.050359712230215826
2025-08-09;m   k;3;0.014388489208633094
2025-08-09;r   b;3;0.1366906474820144
2025-08-09;w a j;3;0.007194244604316547
2025-08-09;d a n;3;0.2302158273381295
2025-08-09;a   b;3;0.14388489208633093
2025-08-09;a k  ;3;0.2302158273381295
2025-08-09;e t a;3;0.11510791366906475
2025-08-09;a   d;3;0.07913669064748201
2025-08-09;k e t;3;0.09352517985611511
2025-08-09;s i h;3;0.12949640287769784
2025-08-09;t   a;3;0.15827338129496402
2025-08-09;s   b;3;0.302158273381295
2025-08-09;i h  ;3;0.1079136690647482
2025-08-09;a   h;3;0.07913669064748201
2025-08-09;r s i;3;0.11510791366906475
2025-08-09;g s a;3;0.07913669064748201
2025-08-09;n a k;3;0.1510791366906475
2025-08-09;u k a;3;0.22302158273381295
2025-08-09;  b e;3;0.20863309352517986
2025-08-09;h   k;3;0.09352517985611511
2025-08-09;b a n;3;0.10071942446043165
2025-08-09;g   a;3;0.09352517985611511
2025-08-09;b e r;3;0.1366906474820144
2025-08-09;k   b;3;0.12949640287769784
2025-08-09;e r s;3;0.1079136690647482
2025-08-09;a   a;3;0.3597122302158273
2025-08-09;s a  ;3;0.10071942446043165
2025-08-09;k a  ;3;0.2302158273381295
2025-08-09;t a t;3;0.10071942446043165
2025-08-09;  b a;3;0.1510791366906475
2025-08-09;i n d;3;0.050359712230215826
2025-08-09;d e p;3;0.02158273381294964
2025-08-09;a   i;3;0.03597122302158273
2025-08-09;a g a;3;0.10071942446043165
2025-08-09;b a g;3;0.04316546762589928
2025-08-09;n d e;3;0.014388489208633094
2025-08-09;m b a;3;0.050359712230215826
2025-08-09;e p e;3;0.02158273381294964
2025-08-09;l e m;3;0.04316546762589928
2025-08-09;d e n;3;0.014388489208633094
2025-08-09;n   k;3;0.15827338129496402
2025-08-09;e m b;3;0.05755395683453238
2025-08-09;e n d;3;0.02158273381294964
2025-08-09;g   k;3;0.12949640287769784
2025-08-09;  l e;3;0.05755395683453238
2025-08-09;  i n;3;0.07194244604316546
2025-08-09;b e n;3;0.050359712230215826
2025-08-09;u a n;3;0.050359712230215826
2025-08-09;s   u;3;0.02877697841726619
2025-08-09;e n e;3;0.07913669064748201
2025-08-09;g   n;3;0.02158273381294964
2025-08-09;s   n;3;0.03597122302158273
2025-08-09;  n e;3;0.04316546762589928
2025-08-09;n e g;3;0.04316546762589928
2025-08-09;  u a;3;0.02158273381294964
2025-08-09;g a r;3;0.28776978417266186
2025-08-09;n e r;3;0.07913669064748201
2025-08-09;e r a;3;0.08633093525179857
2025-08-09;n g g;3;0.28776978417266186
2025-08-09;s u a;3;0.1079136690647482
2025-08-09;u a i;3;0.1079136690647482
2025-08-09;a m p;3;0.08633093525179857
2025-08-09;a i  ;3;0.1366906474820144
2025-08-09;p n  ;3;0.2733812949640288
2025-08-09;e r k;3;0.02877697841726619
2025-08-09;e s u;3;0.1079136690647482
2025-08-09;r k a;3;0.02877697841726619
2025-08-09;m p  ;3;0.07194244604316546
2025-08-09;k p p;3;0.28776978417266186
2025-08-09;i   h;3;0.07194244604316546
2025-08-09;k a t;3;0.050359712230215826
2025-08-09;t   m;3;0.06474820143884892
2025-08-09;r   t;3;0.1079136690647482
2025-08-09;a   s;3;0.1079136690647482
2025-08-09;p p n;3;0.2805755395683453
2025-08-09;p k  ;3;0.2446043165467626
2025-08-09;g g a;3;0.2805755395683453
2025-08-09;k   p;3;0.050359712230215826
2025-08-09;a   k;3;0.2014388489208633
2025-08-09;t   k;3;0.09352517985611511
2025-08-09;t a u;3;0.04316546762589928
2025-08-09;t   p;3;0.06474820143884892
2025-08-09;m a i;3;0.02158273381294964
2025-08-09;s   p;3;0.14388489208633093
2025-08-09;j a w;3;0.014388489208633094
2025-08-09;i t a;3;0.050359712230215826
2025-08-09;t a s;3;0.05755395683453238
2025-08-09;w a b;3;0.014388489208633094
2025-08-09;r i o;3;0.04316546762589928
2025-08-09;b   k;3;0.007194244604316547
2025-08-09;r i t;3;0.04316546762589928
2025-08-09;k   m;3;0.08633093525179857
2025-08-09;e r c;3;0.04316546762589928
2025-08-09;c a y;3;0.04316546762589928
2025-08-09;y a  ;3;0.08633093525179857
2025-08-09;r c a;3;0.04316546762589928
2025-08-09;p r i;3;0.04316546762589928
2025-08-09;k   h;3;0.050359712230215826
2025-08-09;g a k;3;0.050359712230215826
2025-08-09;o r i;3;0.050359712230215826
2025-08-09;  g a;3;0.07194244604316546
2025-08-09;i o r;3;0.04316546762589928
2025-08-09;a i n;3;0.02877697841726619
2025-08-09;a y a;3;0.14388489208633093
2025-08-09;g   j;3;0.05755395683453238
2025-08-09;a b  ;3;0.007194244604316547
2025-08-09;  o p;3;0.007194244604316547
2025-08-09;o p e;3;0.007194244604316547
2025-08-09;i i n;3;0.014388489208633094
2025-08-09;t   o;3;0.014388489208633094
2025-08-09;t i i;3;0.014388489208633094
2025-08-09;u   p;3;0.014388489208633094
2025-08-09;r u s;3;0.02158273381294964
2025-08-09;n   u;3;0.007194244604316547
2025-08-09;  u r;3;0.007194244604316547
2025-08-09;s e m;3;0.02877697841726619
2025-08-09;s   s;3;0.06474820143884892
2025-08-09;s   t;3;0.050359712230215826
2025-08-09;u r u;3;0.014388489208633094
2025-08-09;a u  ;3;0.03597122302158273
2025-08-09;t   b;3;0.11510791366906475
2025-08-09;b a r;3;0.04316546762589928
2025-08-09;i n j;3;0.014388489208633094
2025-08-09;s i  ;3;0.17266187050359713
2025-08-09;n g k;3;0.04316546762589928
2025-08-09;  s o;3;0.014388489208633094
2025-08-09;s o s;3;0.007194244604316547
2025-08-09;l   s;3;0.014388489208633094
2025-08-09;i n s;3;0.02158273381294964
2025-08-09;u r  ;3;0.1223021582733813
2025-08-09;p u r;3;0.02158273381294964
2025-08-09;d e s;3;0.02158273381294964
2025-08-09;  s i;3;0.07913669064748201
2025-08-09;k s a;3;0.02158273381294964
2025-08-09;g u n;3;0.02877697841726619
2025-08-09;i a l;3;0.014388489208633094
2025-08-09;a   l;3;0.03597122302158273
2025-08-09;b i n;3;0.02877697841726619
2025-08-09;s i n;3;0.02158273381294964
2025-08-09;r a k;3;0.014388489208633094
2025-08-09;l a k;3;0.007194244604316547
2025-08-09;o m u;3;0.007194244604316547
2025-08-09;i   s;3;0.05755395683453238
2025-08-09;e s a;3;0.02877697841726619
2025-08-09;i r i;3;0.007194244604316547
2025-08-09;a   g;3;0.02158273381294964
2025-08-09;g i a;3;0.02877697841726619
2025-08-09;i m  ;3;0.007194244604316547
2025-08-09;i a t;3;0.04316546762589928
2025-08-09;n j a;3;0.014388489208633094
2025-08-09;o s i;3;0.007194244604316547
2025-08-09;n g u;3;0.014388489208633094
2025-08-09;n   d;3;0.02877697841726619
2025-08-09;n i k;3;0.014388489208633094
2025-08-09;m i l;3;0.007194244604316547
2025-08-09;r   s;3;0.06474820143884892
2025-08-09;a k s;3;0.07194244604316546
2025-08-09;  r a;3;0.03597122302158273
2025-08-09;d a p;3;0.04316546762589928
2025-08-09;i k a;3;0.014388489208633094
2025-08-09;m u n;3;0.007194244604316547
2025-08-09;b a b;3;0.014388489208633094
2025-08-09;a p u;3;0.02158273381294964
2025-08-09;m   s;3;0.007194244604316547
2025-08-09;g k a;3;0.02877697841726619
2025-08-09;i l  ;3;0.04316546762589928
2025-08-09;n s a;3;0.014388489208633094
2025-08-09;n u n;3;0.014388489208633094
2025-08-09;i   l;3;0.02877697841726619
2025-08-09;n d i;3;0.02158273381294964
2025-08-09;i   b;3;0.014388489208633094
2025-08-09;a n d;3;0.03597122302158273
2025-08-09;s a n;3;0.02877697841726619
2025-08-09;d i m;3;0.014388489208633094
2025-08-09;u n  ;3;0.007194244604316547
2025-08-09;k o d;3;0.007194244604316547
2025-08-09;r i  ;3;0.04316546762589928
2025-08-09;l a y;3;0.04316546762589928
2025-08-09;  d e;3;0.05755395683453238
2025-08-09;o d i;3;0.007194244604316547
2025-08-09;y a n;3;0.03597122302158273
2025-08-09;u n i;3;0.007194244604316547
2025-08-09;k   k;3;0.05755395683453238
2025-08-09;a s i;3;0.08633093525179857
2025-08-09;  g u;3;0.007194244604316547
2025-08-09;s i a;3;0.06474820143884892
2025-08-09;u   b;3;0.02877697841726619
2025-08-09;i   r;3;0.007194244604316547
2025-08-09;l   p;3;0.02158273381294964
2025-08-09;j a i;3;0.007194244604316547
2025-08-09;a b i;3;0.02877697841726619
2025-08-09;k a s;3;0.03597122302158273
2025-08-09;o r a;3;0.02877697841726619
2025-08-09;u n u;3;0.014388489208633094
2025-08-09;i   p;3;0.07913669064748201
2025-08-09;m a l;3;0.050359712230215826
2025-08-09;s t e;3;0.04316546762589928
2025-08-09;i m a;3;0.050359712230215826
2025-08-09;e m  ;3;0.050359712230215826
2025-08-09;s i s;3;0.07194244604316546
2025-08-09;i s t;3;0.050359712230215826
2025-08-09;  t a;3;0.007194244604316547
2025-08-09;g   t;3;0.05755395683453238
2025-08-09;t a n;3;0.014388489208633094
2025-08-09;k s i;3;0.06474820143884892
2025-08-09;l   a;3;0.03597122302158273
2025-08-09;t e m;3;0.04316546762589928
2025-08-09;s i m;3;0.04316546762589928
2025-08-09;a t u;3;0.09352517985611511
2025-08-09;  j u;3;0.014388489208633094
2025-08-09;u j u;3;0.014388489208633094
2025-08-09;t u r;3;0.07194244604316546
2025-08-09;r   d;3;0.06474820143884892
2025-08-09;j a l;3;0.03597122302158273
2025-08-09;n   j;3;0.014388489208633094
2025-08-09;a s t;3;0.03597122302158273
2025-08-09;j u r;3;0.014388489208633094
2025-08-09;s t i;3;0.03597122302158273
2025-08-09;j u j;3;0.014388489208633094
2025-08-09;s   j;3;0.02877697841726619
2025-08-09;j a g;3;0.06474820143884892
2025-08-09;k   a;3;0.08633093525179857
2025-08-09;  p l;3;0.02877697841726619
2025-08-09;r   c;3;0.02158273381294964
2025-08-09;h   a;3;0.07194244604316546
2025-08-09;h   h;3;0.050359712230215826
2025-08-09;c e r;3;0.03597122302158273
2025-08-09;p l u;3;0.02877697841726619
2025-08-09;r a h;3;0.02877697841726619
2025-08-09;l u s;3;0.03597122302158273
2025-08-09;  c e;3;0.09352517985611511
2025-08-09;i   m;3;0.1510791366906475
2025-08-09;m   a;3;0.02877697841726619
2025-08-09;h   m;3;0.10071942446043165
2025-08-09;  d u;3;0.04316546762589928
2025-08-09;d u k;3;0.050359712230215826
2025-08-09;k u n;3;0.03597122302158273
2025-08-09;g   d;3;0.06474820143884892
2025-08-09;t   s;3;0.014388489208633094
2025-08-09;h   l;3;0.014388489208633094
2025-08-09;k u t;3;0.02158273381294964
2025-08-09;u l i;3;0.007194244604316547
2025-08-09;u t  ;3;0.02158273381294964
2025-08-09;d u l;3;0.007194244604316547
2025-08-09;l i  ;3;0.02158273381294964
2025-08-09;p e d;3;0.014388489208633094
2025-08-09;e d u;3;0.007194244604316547
2025-08-09;i k u;3;0.014388489208633094
2025-08-09;  i k;3;0.014388489208633094
2025-08-09;p a k;3;0.03597122302158273
2025-08-09;k a i;3;0.03597122302158273
2025-08-09;u t a;3;0.007194244604316547
2025-08-09;t a m;3;0.007194244604316547
2025-08-09;  u t;3;0.007194244604316547
2025-08-09;m   b;3;0.007194244604316547
2025-08-09;i k i;3;0.03597122302158273
2025-08-09;h   p;3;0.014388489208633094
2025-08-09;k i n;3;0.04316546762589928
2025-08-09;b i k;3;0.03597122302158273
2025-08-09;d e t;3;0.02158273381294964
2025-08-09;t a i;3;0.02158273381294964
2025-08-09;a i l;3;0.02158273381294964
2025-08-09;l   h;3;0.014388489208633094
2025-08-09;e d o;3;0.007194244604316547
2025-08-09;o m a;3;0.007194244604316547
2025-08-09;d o m;3;0.007194244604316547
2025-08-09;  n o;3;0.02158273381294964
2025-08-09;o   m;3;0.02877697841726619
2025-08-09;n o  ;3;0.02158273381294964
2025-08-09;i   a;3;0.05755395683453238
2025-08-09;n   n;3;0.02158273381294964
2025-08-09;k s t;3;0.014388489208633094
2025-08-09;s t r;3;0.02158273381294964
2025-08-09;s   e;3;0.014388489208633094
2025-08-09;  e k;3;0.014388489208633094
2025-08-09;e k s;3;0.02158273381294964
2025-08-09;r a  ;3;0.04316546762589928
2025-08-09;g   h;3;0.17985611510791366
2025-08-09;n j i;3;0.02158273381294964
2025-08-09;k   j;3;0.02877697841726619
2025-08-09;j a n;3;0.02158273381294964
2025-08-09;a n j;3;0.02158273381294964
2025-08-09;j i  ;3;0.02158273381294964
2025-08-09;t   d;3;0.050359712230215826
2025-08-09;e s m;3;0.007194244604316547
2025-08-09;e g e;3;0.014388489208633094
2025-08-09;s m i;3;0.007194244604316547
2025-08-09;m i  ;3;0.014388489208633094
2025-08-09;g e r;3;0.02158273381294964
2025-08-09;s   r;3;0.014388489208633094
2025-08-09;r e s;3;0.02158273381294964
2025-08-09;  r e;3;0.007194244604316547
2025-08-09;a h g;3;0.014388489208633094
2025-08-09;s a l;3;0.02158273381294964
2025-08-09;u n a;3;0.014388489208633094
2025-08-09;  d i;3;0.050359712230215826
2025-08-09;a k u;3;0.014388489208633094
2025-08-09;h g u;3;0.014388489208633094
2025-08-09;l a h;3;0.09352517985611511
2025-08-09;t a k;3;0.007194244604316547
2025-08-09;d i s;3;0.02158273381294964
2025-08-09;i s a;3;0.02158273381294964
2025-08-09;j a k;3;0.02158273381294964
2025-08-09;  a j;3;0.014388489208633094
2025-08-09;a j a;3;0.014388489208633094
2025-08-09;e l a;3;0.05755395683453238
2025-08-09;c e l;3;0.05755395683453238
2025-08-09;h   c;3;0.007194244604316547
2025-08-09;d a  ;3;0.02158273381294964
2025-08-09;p e g;3;0.014388489208633094
2025-08-09;r   p;3;0.04316546762589928
2025-08-09;a d a;3;0.02877697841726619
2025-08-09;b u n;3;0.007194244604316547
2025-08-09;n d a;3;0.007194244604316547
2025-08-09;y i  ;3;0.007194244604316547
2025-08-09;n y i;3;0.007194244604316547
2025-08-09;u n y;3;0.007194244604316547
2025-08-09;g   s;3;0.050359712230215826
2025-08-09;s   g;3;0.014388489208633094
2025-08-09;m b u;3;0.007194244604316547
2025-08-09;  a b;3;0.007194244604316547
2025-08-09;b i s;3;0.007194244604316547
2025-08-09;x   u;3;0.007194244604316547
2025-08-09;d a r;3;0.007194244604316547
2025-08-09;o x  ;3;0.007194244604316547
2025-08-09;u h i;3;0.007194244604316547
2025-08-09;b l o;3;0.007194244604316547
2025-08-09;r o b;3;0.014388489208633094
2025-08-09;r a w;3;0.007194244604316547
2025-08-09;n o n;3;0.007194244604316547
2025-08-09;w u h;3;0.007194244604316547
2025-08-09;l o x;3;0.007194244604316547
2025-08-09;u d a;3;0.04316546762589928
2025-08-09;h i  ;3;0.007194244604316547
2025-08-09;o b l;3;0.007194244604316547
